Element,ProjectId,FileId,Count,ClassName,Kind,Line,PackageName,SessionId
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,16,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,17,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,17,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.IntegerType,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,18,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,18,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,19,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,19,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,22,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,23,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,24,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.create_map,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.create_map,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,29,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,29,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,30,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,30,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.drop,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,32,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Class,6,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Variable,7,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,7,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,7,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,17,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,18,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,19,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.map,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,21,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.rdd,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,21,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,23,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,24,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,25,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.drop,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,29,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,30,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,32,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.drop,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,34,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,35,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,38,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.explode,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,38,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.map_keys,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,38,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.distinct,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,39,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,39,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.explode,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,39,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.map_keys,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,39,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.collect,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,40,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.map,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,40,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.rdd,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,40,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.alias,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,41,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.getItem,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,41,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,41,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,42,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-convert-map-to-columns.py,1,,Function,42,Sources.CLI_PythonQT_Only_Code.pyspark-convert-map-to-columns,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Class,5,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Variable,6,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,7,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,8,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,22,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.distinct,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,23,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,23,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.count,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,24,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.distinct,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,24,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.countDistinct,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.countDistinct,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,29,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.collect,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.createOrReplaceTempView,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,34,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.sql,Sources,CLI_PythonQT_Only_Code/pyspark-count-distinct.py,1,,Function,34,Sources.CLI_PythonQT_Only_Code.pyspark-count-distinct,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,6,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Variable,7,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,7,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,7,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,17,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,18,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,19,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.IntegerType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,22,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.MapType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,22,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,22,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,22,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,22,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,23,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,24,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,24,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.MapType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,25,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,2,,Class,25,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Class,25,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,29,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.map,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.rdd,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,34,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,35,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,37,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,38,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.drop,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,39,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,40,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,42,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,43,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.drop,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,44,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,45,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,48,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.explode,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,48,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.map_keys,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,48,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
